iid,title,genres
2794,"Idolmaker, The (1980)",Drama
1548,Inferno (1980),Horror
2973,"King of Marvin Gardens, The (1972)",Crime|Drama
1385,"Lords of Flatbush, The (1974)",Comedy|Drama
691,Mr. Mom (1983),Comedy|Drama
693,Battlefield Earth (2000),Action|Sci-Fi
986,Center Stage (2000),Drama|Musical
1141,Screwed (2000),Comedy
1578,Whipped (2000),Comedy
2514,Hamlet (2000),Crime|Drama|Romance|Thriller
1552,Anchors Aweigh (1945),Comedy|Musical
400,Blue Hawaii (1961),Comedy|Musical
2062,G. I. Blues (1960),Comedy|Musical|Romance
401,Gypsy (1962),Musical
1915,King Creole (1958),Crime|Drama|Musical
2174,On the Town (1949),Comedy|Musical|Romance
611,Pee-wee's Big Adventure (1985),Adventure|Comedy
408,Roustabout (1964),Drama|Musical|Romance
1708,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
2067,Things Change (1988),Comedy
1335,Honeymoon in Vegas (1992),Comedy|Romance
1818,Dinosaur (2000),Adventure|Animation|Children
1853,Loser (2000),Comedy|Romance
1858,Road Trip (2000),Comedy
1245,Small Time Crooks (2000),Comedy|Crime
190,"Hollywood Knights, The (1980)",Comedy
1928,"Myth of Fingerprints, The (1997)",Comedy|Drama
2756,"Twelve Chairs, The (1970)",Comedy
539,Mission: Impossible II (2000),Action|Adventure|Thriller
347,Shanghai Noon (2000),Action|Adventure|Comedy|Western
2894,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
2446,Carnival of Souls (1962),Horror|Thriller
1677,Flying Tigers (1942),Action|Drama|Romance|War
648,"Gold Rush, The (1925)",Adventure|Comedy|Romance
2966,Monsieur Verdoux (1947),Comedy|Crime
1061,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1258,Seven Days in May (1964),Thriller
1062,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
2901,Vagabond (Sans toit ni loi) (1985),Drama
970,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1064,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
1678,"Fighting Seabees, The (1944)",Action|Drama|War
895,Big Momma's House (2000),Comedy
1614,American Gigolo (1980),Drama
2733,"Endless Summer, The (1966)",Documentary
99,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
2007,Blow-Out (La grande bouffe) (1973),Drama
829,Quatermass and the Pit (1967),Horror|Sci-Fi
2324,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller
1206,Puppet Master (1989),Horror|Sci-Fi|Thriller
1207,Puppet Master II (1991),Horror|Sci-Fi|Thriller
985,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
1988,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
1989,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
2853,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller
2804,Rent-A-Cop (1988),Action|Comedy|Crime
696,Romeo and Juliet (1968),Drama|Romance
2847,Stay Tuned (1992),Comedy
2890,Story of G.I. Joe (1945),War
203,Blazing Saddles (1974),Comedy|Western
1970,Benji (1974),Adventure|Children
2586,Benji the Hunted (1987),Adventure|Children
2587,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
717,White Christmas (1954),Comedy|Musical|Romance
1307,Eraserhead (1977),Drama|Horror
1792,Baraka (1992),Documentary
169,"Man with the Golden Arm, The (1955)",Drama
2447,"Decline of Western Civilization, The (1981)",Documentary|Musical
2632,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
1559,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
405,Magnum Force (1973),Action|Crime|Drama|Thriller
1444,Blood Simple (1984),Crime|Drama|Film-Noir
1406,"Fabulous Baker Boys, The (1989)",Drama|Romance
407,Prizzi's Honor (1985),Comedy|Drama|Romance
1407,Flatliners (1990),Horror|Sci-Fi|Thriller
738,Porky's (1982),Comedy
1410,Porky's II: The Next Day (1983),Comedy
1416,Porky's Revenge (1985),Comedy
2920,Private School (1983),Comedy
2825,Class of Nuke 'Em High (1986),Comedy|Horror
1561,"Toxic Avenger, The (1985)",Comedy|Horror
1976,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
2762,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
1000,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
1653,Predator 2 (1990),Action|Sci-Fi|Thriller
1094,"Running Man, The (1987)",Action|Sci-Fi
112,Starman (1984),Adventure|Drama|Romance|Sci-Fi
968,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
659,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
211,Mad Max (1979),Action|Adventure|Sci-Fi
660,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
662,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
1060,Bird on a Wire (1990),Action|Comedy|Romance
1641,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
1295,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
1259,Firestarter (1984),Horror|Thriller
2564,Sleepwalkers (1992),Horror
2167,Action Jackson (1988),Action|Comedy|Crime|Thriller
2666,Sarafina! (1992),Drama
1577,Soapdish (1991),Comedy
973,"Long Walk Home, The (1990)",Drama
2793,Clara's Heart (1988),Drama
2644,Burglar (1987),Comedy|Crime
2776,Fatal Beauty (1987),Action|Comedy|Crime|Drama
385,Gone in 60 Seconds (2000),Action|Crime
2495,American Pimp (1999),Documentary
2387,Sunshine (1999),Drama
2924,Trixie (2000),Comedy|Crime|Mystery
681,Hamlet (1990),Drama
2074,Coming Home (1978),Drama|War
1616,American Pop (1981),Animation|Musical
1460,Assault on Precinct 13 (1976),Action|Thriller
1546,Near Dark (1987),Horror|Western
252,One False Move (1992),Crime|Drama|Film-Noir|Thriller
2075,Shaft (1971),Action|Crime|Drama|Thriller
1441,"Conversation, The (1974)",Drama|Mystery
2628,Cutter's Way (1981),Drama|Thriller
2802,"Fury, The (1978)",Horror
1549,"Paper Chase, The (1973)",Drama
2795,Prince of the City (1981),Drama
135,Serpico (1973),Crime|Drama
2258,"Ace in the Hole (Big Carnival, The) (1951)",Drama
2957,Lonely Are the Brave (1962),Drama|Western
2077,"Sugarland Express, The (1974)",Drama
2912,Trouble in Paradise (1932),Comedy|Romance
1270,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
1271,Badlands (1973),Crime|Drama|Thriller
2010,Battleship Potemkin (1925),Drama|War
2025,Boys and Girls (2000),Comedy|Romance
292,Shaft (2000),Action|Crime|Thriller
849,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
2421,Butterfly (La lengua de las mariposas) (1999),Drama
1954,Jesus' Son (1999),Drama
2516,"Time Regained (Temps retrouvé, Le) (1999)",Drama
529,Chicken Run (2000),Animation|Children|Comedy
1150,"Me, Myself & Irene (2000)",Adventure|Comedy
404,"Patriot, The (2000)",Action|Drama|War
2274,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
531,"Perfect Storm, The (2000)",Drama|Thriller
2389,"Golden Bowl, The (2000)",Drama
1699,Communion (1989),Drama|Sci-Fi|Thriller
2969,Fun and Fancy Free (1947),Animation|Children|Musical
1560,"Kentucky Fried Movie, The (1977)",Comedy
2711,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)",Action|Crime|Drama|Thriller
1275,F/X (1986),Action|Crime|Thriller
1958,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
2807,"Hot Spot, The (1990)",Crime|Drama|Romance
2372,Missing in Action (1984),Action|War
2133,Missing in Action 2: The Beginning (1985),Action|War
2134,Braddock: Missing in Action III (1988),Action|War
1464,Thunderbolt and Lightfoot (1974),Action
1280,Dreamscape (1984),Horror|Sci-Fi|Thriller
1721,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
920,House Party (1990),Comedy
1163,House Party 2 (1991),Comedy|Drama|Romance
2970,Make Mine Music (1946),Animation|Children|Musical
2237,Melody Time (1948),Animation|Children|Musical
1704,Rocketship X-M (1950),Sci-Fi
2854,Shaft in Africa (1973),Action|Crime
2570,Shaft's Big Score! (1972),Action|Crime
2169,Croupier (1998),Crime|Drama
2027,"Kid, The (2000)",Comedy|Fantasy
833,Scary Movie (2000),Comedy|Horror
378,But I'm a Cheerleader (1999),Comedy
1508,Shower (Xizao) (1999),Comedy
1632,Blow-Up (Blowup) (1966),Drama|Mystery
2028,"Pawnbroker, The (1964)",Drama
2916,Groove (2000),Drama
2266,Footloose (1984),Drama
2346,Duel in the Sun (1946),Western
236,X-Men (2000),Action|Adventure|Sci-Fi
1972,Chuck & Buck (2000),Comedy|Drama
2381,"Five Senses, The (1999)",Drama
1973,"In Crowd, The (2000)",Thriller
868,What Lies Beneath (2000),Drama|Horror|Mystery
240,Pokémon the Movie 2000 (2000),Animation|Children
2449,Anatomy of a Murder (1959),Drama|Mystery
1695,Freejack (1992),Action|Sci-Fi
2760,H.O.T.S. (1979),Comedy
2950,Knightriders (1981),Action|Adventure|Drama
2327,Mackenna's Gold (1969),Western
1697,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
2008,"Two Women (Ciociara, La) (1960)",Drama|War
138,What About Bob? (1991),Comedy
2680,White Sands (1992),Drama|Thriller
2009,Breaker Morant (1980),Drama|War
706,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
2439,Interiors (1978),Drama
1766,Love and Death (1975),Comedy
2011,"Official Story, The (La historia oficial) (1985)",Drama
2420,Tampopo (1985),Comedy
1975,Thomas and the Magic Railroad (2000),Children
1507,Nutty Professor II: The Klumps (2000),Comedy
2388,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
2517,Wonderland (1999),Drama
2235,Autumn in New York (2000),Drama|Romance
2194,Coyote Ugly (2000),Comedy|Drama|Romance
530,Hollow Man (2000),Horror|Sci-Fi|Thriller
993,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
2787,Psycho Beach Party (2000),Comedy|Horror|Thriller
1623,Saving Grace (2000),Comedy
2919,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
2823,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
2456,Bronco Billy (1980),Adventure|Drama|Romance
1218,"Crush, The (1993)",Thriller
1463,Kelly's Heroes (1970),Action|Comedy|War
2633,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
2824,Phantasm III: Lord of the Dead (1994),Horror
2673,Phantasm IV: Oblivion (1998),Horror
2336,Pumpkinhead (1988),Horror
2086,Air America (1990),Action|Comedy
2337,Sleepaway Camp (1983),Horror
1566,Steel Magnolias (1989),Drama
2989,And God Created Woman (Et Dieu... créa la femme) (1956),Drama
1425,Easy Money (1983),Comedy
3013,"Ilsa, She Wolf of the SS (1974)",Horror
2971,Silent Fall (1994),Drama|Thriller
2373,"Spiral Staircase, The (1946)",Thriller
2780,I'm the One That I Want (2000),Comedy
1630,"Tao of Steve, The (2000)",Comedy
2789,Aimée & Jaguar (1999),Drama|Romance|War
2457,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
2390,Bless the Child (2000),Thriller
2503,Cecil B. DeMented (2000),Comedy
2196,"Eyes of Tammy Faye, The (2000)",Documentary
1850,"Replacements, The (2000)",Comedy
2974,About Adam (2000),Comedy
945,"Cell, The (2000)",Drama|Horror|Thriller
1657,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
2380,"Original Kings of Comedy, The (2000)",Comedy|Documentary
182,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
558,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
2248,Our Town (1940),Drama
1591,Shane (1953),Drama|Western
2267,"Suddenly, Last Summer (1959)",Drama
1732,Cat Ballou (1965),Comedy|Western
1733,"Couch in New York, A (1996)",Comedy|Drama|Romance
1020,Supergirl (1984),Action|Adventure|Fantasy
948,"Art of War, The (2000)",Action|Thriller
2019,Bring It On (2000),Comedy
2428,"Crew, The (2000)",Comedy
2604,Love & Sex (2000),Comedy|Drama|Romance
2675,Steal This Movie! (2000),Drama
1033,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
173,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
2867,Solas (1999),Drama
2221,"Watcher, The (2000)",Crime|Thriller
1180,"Way of the Gun, The (2000)",Crime|Thriller
827,Almost Famous (2000),Drama
2166,Bait (2000),Action|Comedy
2946,Crime and Punishment in Suburbia (2000),Comedy|Drama
2262,Duets (2000),Comedy|Drama
2702,Goya in Bordeaux (Goya en Burdeos) (1999),Drama
2501,Urbania (2000),Drama
2502,Under Suspicion (2000),Crime|Thriller
2026,Urban Legends: Final Cut (2000),Horror
2683,Woman on Top (2000),Comedy|Romance
2014,Dancer in the Dark (2000),Drama|Musical
1098,Best in Show (2000),Comedy
2914,Beautiful (2000),Comedy|Drama
2286,Barenaked in America (1999),Documentary
2195,"Broken Hearts Club, The (2000)",Drama
2275,Girlfight (2000),Drama
542,Remember the Titans (2000),Drama
1220,Hellraiser (1987),Horror
1960,Hellbound: Hellraiser II (1988),Horror
1961,Hellraiser III: Hell on Earth (1992),Horror
1283,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
2339,Beach Party (1963),Comedy
2577,Bikini Beach (1964),Comedy
1992,Return of the Fly (1959),Horror|Sci-Fi
2578,Pajama Party (1964),Comedy
2287,Stranger Than Paradise (1984),Comedy|Drama
1846,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
1009,Fantastic Voyage (1966),Adventure|Sci-Fi
776,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
2089,"Bank Dick, The (1940)",Comedy
1103,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
2813,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
944,"Invisible Man, The (1933)",Horror|Sci-Fi
2344,Kronos (1957),Sci-Fi
2264,Phantom of the Opera (1943),Horror|Musical|Thriller
1688,Runaway (1984),Sci-Fi|Thriller
2285,"Slumber Party Massacre, The (1982)",Horror
1780,Slumber Party Massacre II (1987),Horror
2303,Sorority House Massacre (1986),Horror
2304,Sorority House Massacre II (1990),Horror
1470,Bamboozled (2000),Comedy
2730,Digimon: The Movie (2000),Adventure|Animation|Children
2165,Get Carter (2000),Action|Drama|Thriller
2734,Get Carter (1971),Action|Crime|Drama|Thriller
515,Meet the Parents (2000),Comedy
1471,Requiem for a Dream (2000),Drama
2505,Tigerland (2000),Drama
2602,Two Family House (2000),Drama
1235,"Contender, The (2000)",Drama|Thriller
